steam_appid,name,type,initial_price,release_date,score,recommendation,windows,mac,linux,header_image
343750,Firefly Online Cortex,game,0,1/29/15 00:00,,514,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/343750/header.jpg?t=1447367489
343770,Rotieer,game,4.99,3/5/15 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/343770/header.jpg?t=1478870787
343780,Cat Goes Fishing,game,6.99,1/19/15 00:00,,1138,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/343780/header.jpg?t=1460641238
343800,Shadowgate: MacVenture Series,game,2.99,1/26/15 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/343800/header.jpg?t=1447367499
343810,Uninvited: MacVenture Series,game,2.99,1/26/15 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/343810/header.jpg?t=1447367502
343820,DÌ©jÌÊ Vu: MacVenture Series,game,2.99,1/26/15 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/343820/header.jpg?t=1447367502
343830,DÌ©jÌÊ Vu II: MacVenture Series,game,2.99,1/26/15 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/343830/header.jpg?t=1447367506
343840,Trash TV,game,6.99,2/23/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/343840/header.jpg?t=1447367508
343930,Fort Defense,game,5.99,5/22/15 00:00,,151,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/343930/header.jpg?t=1476086071
343990,Anti-Opoly,game,9.99,8/14/15 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/343990/header.jpg?t=1447367586
344030,Ghost Pirates of Vooju Island,game,9.99,1/27/15 00:00,66,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/344030/header.jpg?t=1447367596
344040,Voxelized,game,3.99,4/5/17 00:00,,3342,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/344040/header.jpg?t=1492094439
344100,Never Ending Night,game,4.99,9/30/15 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/344100/header.jpg?t=1485727106
344130,Cataegis : The White Wind,game,9.99,9/25/15 00:00,,189,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/344130/header.jpg?t=1447367619
344180,Valiant,game,14.99,5/2/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/344180/header.jpg?t=1462206246
344190,Immortal Empire,game,0,12/3/15 00:00,,230,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/344190/header.jpg?t=1461704160
344230,Pixel Puzzles 2: Birds,game,9.99,2/20/15 00:00,,115,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/344230/header.jpg?t=1461180117
344240,Man O' War: Corsair - Warhammer Naval Battles,game,29.99,4/15/16 00:00,,263,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/344240/header.jpg?t=1492190383
344260,Agapan,game,7.99,5/29/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/344260/header.jpg?t=1447367665
344270,InnerCube,game,3.99,2/13/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/344270/header.jpg?t=1462808311
344300,Heckabomb,game,5.99,2/27/15 00:00,,166,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/344300/header.jpg?t=1447367672
344340,Front Office Football Seven,game,18.99,2/4/15 00:00,,114,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/344340/header.jpg?t=1449633044
344410,Magnetic: Cage Closed,game,14.99,5/26/15 00:00,61,182,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/344410/header.jpg?t=1447367676
344440,Sacra Terra: Angelic Night,game,2.99,7/2/15 00:00,,138,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/344440/header.jpg?t=1478067892
344480,Quell,game,3.99,5/14/15 00:00,,121,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/344480/header.jpg?t=1490797389
344500,Three Fourths Home: Extended Edition,game,4.99,3/20/15 00:00,77,143,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/344500/header.jpg?t=1447367729
344630,Princess Evangile All Ages Version,game,34.99,3/27/15 00:00,,133,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/344630/header.jpg?t=1482204894
344740,CRYPTARK,game,14.99,10/7/15 00:00,,314,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/344740/header.jpg?t=1490476529
344760,Reign Of Kings,game,19.99,12/15/15 00:00,,12070,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/344760/header.jpg?t=1478208824
344770,fault - milestone two side:above,game,14.99,9/8/15 00:00,,502,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/344770/header.jpg?t=1478567769
344790,Mystery Masters: Psycho Train Deluxe Edition,game,9.99,2/3/15 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/344790/header.jpg?t=1447367765
344800,World of Mixed Martial Arts 3,game,19.99,3/19/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/344800/header.jpg?t=1447367767
344810,Total Extreme Wrestling,game,19.99,3/19/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/344810/header.jpg?t=1447367770
344820,Forsaken Fortress Strategy,game,9.99,9/18/15 00:00,,149,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/344820/header.jpg?t=1486095238
344840,Gratuitous Space Battles 2,game,9.99,4/16/15 00:00,,201,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/344840/header.jpg?t=1478026210
344850,Big Pharma,game,24.99,8/27/15 00:00,72,997,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/344850/header.jpg?t=1478025007
344860,Crystal Story II,game,2.99,2/6/15 00:00,,190,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/344860/header.jpg?t=1447367787
344880,In Exilium,game,3.99,3/13/15 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/344880/header.jpg?t=1447367790
344890,ARM Planetary Prospectors Asteroid Resource Mining,game,9.99,10/1/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/344890/header.jpg?t=1489710500
344900,Undeadz!,game,0.99,9/25/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/344900/header.jpg?t=1447367796
344910,Sun Blast: Star Fighter,game,1.99,4/2/15 00:00,,562,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/344910/header.jpg?t=1479756002
345010,Ascent - The Space Game,game,19.99,4/11/16 00:00,,277,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/345010/header.jpg?t=1473598112
345060,Stay Alight,game,3.99,3/2/15 00:00,,178,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/345060/header.jpg?t=1447367831
345080,Flame Over,game,11.99,5/28/15 00:00,,129,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/345080/header.jpg?t=1452678502
345090,Ancient Planet,game,4.99,2/3/15 00:00,,148,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/345090/header.jpg?t=1460638268
345120,Vox Populi Vox Dei 2,game,2.99,3/17/15 00:00,,337,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/345120/header.jpg?t=1478201093
345130,Dark Matter,game,4.99,2/27/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/345130/header.jpg?t=1447367854
345140,Crystal Rift,game,9.99,3/30/16 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/345140/header.jpg?t=1480438767
345180,Victor Vran ARPG,game,19.99,7/24/15 00:00,75,3053,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/345180/header.jpg?t=1480605472
345200,Tasty Blue,game,5.99,2/10/15 00:00,,259,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/345200/header.jpg?t=1458583637
345220,Agent Awesome,game,9.99,2/17/15 00:00,,264,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/345220/header.jpg?t=1458319902
345240,SHOGUN: Total War‰ã¢ - Collection,game,9.99,6/25/15 00:00,,160,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/345240/header.jpg?t=1447367888
345260,Medieval: Total War‰ã¢ - Collection,game,9.99,6/25/15 00:00,,378,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/345260/header.jpg?t=1450183164
345280,Lost in a Forest,game,1.99,1/26/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/345280/header.jpg?t=1447367899
345290,The Quivering,game,3.99,1/28/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/345290/header.jpg?t=1477299235
345300,Wildlife Creative Studio,game,6.99,1/28/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/345300/header.jpg?t=1447367904
345310,My Family Creative Studio,game,6.99,1/28/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/345310/header.jpg?t=1447367904
345340,The Grave Digger,game,5.99,4/29/15 00:00,,,1,0,1,http://cdn.akamai.steamstatic.com/steam/apps/345340/header.jpg?t=1447367910
345350,LIGHTNING RETURNS‰ã¢: FINAL FANTASYå¨ XIII,game,19.99,12/10/15 00:00,,2017,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/345350/header.jpg?t=1472656047
345370,TyranoBuilder Visual Novel Studio,game,14.99,3/27/15 00:00,,301,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/345370/header.jpg?t=1471008910
345390,King's Quest,game,0,7/28/15 00:00,,1572,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/345390/header.jpg?t=1487889204
345430,The Cursed Forest,game,10.99,9/11/15 00:00,,144,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/345430/header.jpg?t=1489000868
345440,Vapour,game,9.99,7/3/15 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/345440/header.jpg?t=1447367925
345480,Lumo,game,19.99,5/24/16 00:00,77,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/345480/header.jpg?t=1478618159
345540,Inbetween Land,game,6.99,2/19/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/345540/header.jpg?t=1486017658
345580,Universal Combat CE,game,9.99,2/6/15 00:00,,243,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/345580/header.jpg?t=1476040177
345610,The Fruit of Grisaia,game,39.99,5/29/15 00:00,,526,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/345610/header.jpg?t=1481498407
345620,The Labyrinth of Grisaia,game,29.99,6/22/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/345620/header.jpg?t=1481498423
345640,Block Legend DX,game,4.99,2/24/15 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/345640/header.jpg?t=1454534436
345650,Without Within,game,0,1/22/15 00:00,,1920,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/345650/header.jpg?t=1447367964
345660,RIDE,game,39.99,3/27/15 00:00,68,1077,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/345660/header.jpg?t=1447955925
345690,Crash Dummy,game,9.99,9/11/15 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/345690/header.jpg?t=1447367977
345700,Echo Tokyo: An Intro,game,1.99,1/27/16 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/345700/header.jpg?t=1478026333
345710,Damned Nation Reborn,game,12.99,2/12/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/345710/header.jpg?t=1447367988
345750,Idol Hands,game,4.99,2/18/15 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/345750/header.jpg?t=1476202391
345790,Bridge Creator 2015,game,2.99,1/26/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/345790/header.jpg?t=1447368002
345820,Shantae and the Pirate's Curse,game,19.99,4/23/15 00:00,,1033,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/345820/header.jpg?t=1447368014
345860,Super Galaxy Squadron EX Turbo,game,11.99,1/23/15 00:00,,161,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/345860/header.jpg?t=1488838056
345920,The Note,game,5.99,7/23/15 00:00,,169,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/345920/header.jpg?t=1447368032
345990,ABRACA - Imagic Games,game,14.99,3/31/16 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/345990/header.jpg?t=1460120278
346010,Besiege,game,7.99,1/28/15 00:00,,20510,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/346010/header.jpg?t=1491424052
346040,Joe's Diner,game,7.99,3/31/15 00:00,,145,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/346040/header.jpg?t=1462255204
346060,Disney High School Musical 3: Senior Year Dance,game,19.99,2/24/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/346060/header.jpg?t=1488487138
346080,Astro Emporia,game,0.99,2/2/15 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/346080/header.jpg?t=1447368054
346090,I Can't Escape: Darkness,game,11.99,9/17/15 00:00,40,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/346090/header.jpg?t=1484156921
346110,ARK: Survival Evolved,game,29.99,6/2/15 00:00,,132282,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/346110/header.jpg?t=1490980630
346120,Boring Man - Online Tactical Stickman Combat,game,0,2/20/15 00:00,,3256,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/346120/header.jpg?t=1478230133
346140,Hidden Object Bundle 5 in 1,game,9.99,2/26/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/346140/header.jpg?t=1478067095
346150,Martial Law,game,2.99,5/26/15 00:00,,,1,0,1,http://cdn.akamai.steamstatic.com/steam/apps/346150/header.jpg?t=1447368076
346160,Barter Empire,game,4.99,2/6/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/346160/header.jpg?t=1447368078
346180,David.,game,1.99,2/16/15 00:00,,659,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/346180/header.jpg?t=1456195044
346200,Drew and the Floating Labyrinth,game,4.99,2/4/15 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/346200/header.jpg?t=1447368086
346210,Garden Rescue,game,3.99,2/2/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/346210/header.jpg?t=1475555992
346220,Lif,game,,1/21/16 00:00,,136,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/346220/header.jpg?t=1453393142
346240,Ski Park Tycoon,game,9.99,2/3/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/346240/header.jpg?t=1447368093
346250,The Old Tree,game,0,1/26/15 00:00,,2735,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/346250/header.jpg?t=1447368095
346300,Containment Protocol,game,2.99,8/31/15 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/346300/header.jpg?t=1488500960
346320,Streets of Chaos,game,0.99,1/28/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/346320/header.jpg?t=1447368122
346330,BrainBread 2,game,0,7/20/16 00:00,,2400,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/346330/header.jpg?t=1482325015
346340,Gran Vitreous,game,4.99,5/20/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/346340/header.jpg?t=1447368126
346370,Into The War,game,,12/2/15 00:00,,523,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/346370/header.jpg?t=1449064515
346390,Diamond,game,,12/15/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/346390/header.jpg?t=1485815139
346420,The Spatials,game,9.99,3/30/15 00:00,,241,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/346420/header.jpg?t=1467706651
346440,Musclecar Online,game,5.99,2/12/15 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/346440/header.jpg?t=1478080973
346450,samurai_jazz,game,0.99,1/27/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/346450/header.jpg?t=1447368158
346460,Vector 36,game,24.99,1/25/17 00:00,,135,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/346460/header.jpg?t=1488022933
346470,Tennis Elbow 2013,game,24.99,3/13/15 00:00,,204,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/346470/header.jpg?t=1486992836
346490,Toy Wars Invasion,game,11.99,5/28/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/346490/header.jpg?t=1447368169
346510,Hyphen,game,3.99,2/12/15 00:00,,,1,0,1,http://cdn.akamai.steamstatic.com/steam/apps/346510/header.jpg?t=1447368318
346550,Cylne,game,8.99,3/5/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/346550/header.jpg?t=1490953293
346560,Hero of the Kingdom II,game,7.99,2/20/15 00:00,,811,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/346560/header.jpg?t=1469639602
346610,Racecraft,game,19.99,3/4/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/346610/header.jpg?t=1470990332
346630,Plazma Being,game,4.99,2/9/15 00:00,,240,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/346630/header.jpg?t=1491369598
346650,Break the Cube,game,0.99,1/27/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/346650/header.jpg?t=1447368217
346670,Sky Battles,game,6.99,3/25/15 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/346670/header.jpg?t=1447368222
346730,GOCCO OF WAR,game,19.99,11/17/15 00:00,,671,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/346730/header.jpg?t=1478267032
346770,Quarries of Scred,game,5.99,4/22/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/346770/header.jpg?t=1447368253
346780,Luminosity,game,4.99,4/9/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/346780/header.jpg?t=1447368257
346800,Damnation City of Death,game,9.99,3/3/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/346800/header.jpg?t=1470658596
346810,Marble Age,game,5.99,3/4/15 00:00,,442,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/346810/header.jpg?t=1480355118
346830,FINAL FANTASY IV: THE AFTER YEARS,game,15.99,5/11/15 00:00,,179,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/346830/header.jpg?t=1479403321
346850,Chip's Challenge 1,game,1.99,5/28/15 00:00,,249,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/346850/header.jpg?t=1447368273
346900,AdVenture Capitalist,game,0,3/30/15 00:00,,35233,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/346900/header.jpg?t=1492016283
346920,Undead Shadows,game,3.99,2/2/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/346920/header.jpg?t=1447368285
346940,Shadowrun: Hong Kong - Extended Edition,game,19.99,8/20/15 00:00,81,1740,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/346940/header.jpg?t=1454717774
346950,The Dark Stone from Mebara,game,7.99,2/27/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/346950/header.jpg?t=1447368292
346970,OBEY,game,14.99,5/21/15 00:00,,245,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/346970/header.jpg?t=1489863207
347030,The Bluecoats: North vs South,game,4.99,2/2/15 00:00,,197,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/347030/header.jpg?t=1478600209
347040,Keebles,game,9.99,3/27/15 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/347040/header.jpg?t=1476278898
347060,Pro Basketball Manager 2016,game,14.99,1/14/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/347060/header.jpg?t=1457013183
347080,Naught Reawakening,game,9.99,9/10/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/347080/header.jpg?t=1447368329
347160,Steredenn,game,12.99,10/1/15 00:00,,502,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/347160/header.jpg?t=1452790556
347170,Combat Air Patrol 2: Military Flight Simulator,game,29.99,6/6/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/347170/header.jpg?t=1487148977
347220,The Cosmos is MINE!,game,9.99,4/24/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/347220/header.jpg?t=1447368386
347230,1942: The Pacific Air War,game,6.99,4/1/15 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/347230/header.jpg?t=1486753348
347240,Challenge of the Five Realms: Spellbound in the World of Nhagardia,game,6.99,4/1/15 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/347240/header.jpg?t=1466812365
347250,F-19 Stealth Fighter,game,6.99,4/1/15 00:00,,,1,0,1,http://cdn.akamai.steamstatic.com/steam/apps/347250/header.jpg?t=1486753479
347260,Hyperspeed,game,6.99,4/1/15 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/347260/header.jpg?t=1468248847
347270,Knights of the Sky,game,6.99,4/1/15 00:00,,,1,0,1,http://cdn.akamai.steamstatic.com/steam/apps/347270/header.jpg?t=1486753207
347280,A Quiver of Crows,game,14.99,10/19/16 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/347280/header.jpg?t=1478027445
347290,Rise & Shine,game,14.99,1/13/17 00:00,,228,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/347290/header.jpg?t=1484756516
347330,HeartZ: Co-Hope Puzzles,game,9.99,6/7/16 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/347330/header.jpg?t=1465338323
347400,001 Game Creator,game,59.99,7/13/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/347400/header.jpg?t=1489998772
347430,Frankenstein: Master of Death,game,4.99,3/9/15 00:00,,1554,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/347430/header.jpg?t=1482755232
347440,Pneuma: Breath of Life,game,19.99,2/27/15 00:00,63,141,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/347440/header.jpg?t=1457537240
347470,Mayan Death Robots,game,14.99,11/20/15 00:00,69,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/347470/header.jpg?t=1478594622
347510,Rats - Time is running out!,game,4.99,8/19/15 00:00,,243,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/347510/header.jpg?t=1450711534
347520,Legends of Atlantis: Exodus,game,6.99,9/3/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/347520/header.jpg?t=1447368460
347560,Terra Incognita ~ Chapter One: The Descendant,game,0.99,2/3/15 00:00,,922,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/347560/header.jpg?t=1447368465
347580,Evolution II: Fighting for Survival,game,2.99,2/12/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/347580/header.jpg?t=1447368470
347590,Heroes of Hellas 3: Athens,game,2.99,3/12/15 00:00,,,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/347590/header.jpg?t=1478066284
347610,Hidden Object Bundle 4 in 1,game,7.99,10/6/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/347610/header.jpg?t=1478067098
347620,Gaokao.Love.100Days,game,9.99,5/30/15 00:00,,3412,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/347620/header.jpg?t=1475852206
347630,16 Bit Arena,game,0,3/24/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/347630/header.jpg?t=1447368483
347660,Caromble!,game,12.99,8/27/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/347660/header.jpg?t=1489054071
347670,Karate Master 2 Knock Down Blow,game,9.99,3/20/15 00:00,,394,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/347670/header.jpg?t=1481730495
347690,Natural Soccer,game,9.99,2/2/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/347690/header.jpg?t=1457640844
347710,Perils of Man,game,9.99,4/28/15 00:00,61,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/347710/header.jpg?t=1449048044
347720,Soda Drinker Pro,game,4.99,4/13/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/347720/header.jpg?t=1466685428
347730,Wait - Extended,game,7.99,10/29/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/347730/header.jpg?t=1465036393
347790,Terraform,game,2.99,5/8/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/347790/header.jpg?t=1447368616
347800,Ghost Song,game,,5/19/15 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/347800/header.jpg?t=1471622687
347820,Street Arena,game,6.99,7/10/15 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/347820/header.jpg?t=1489926520
347830,Fairy Fencer F,game,29.99,8/4/15 00:00,66,1878,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/347830/header.jpg?t=1466717556
347930,Hatland Adventures,game,2.99,2/3/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/347930/header.jpg?t=1447368557
347940,Forsaken Isle,game,7.99,2/6/15 00:00,,212,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/347940/header.jpg?t=1490217528
348000,Datswer,game,4.99,2/4/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/348000/header.jpg?t=1447368582
348020,Bloodbath Kavkaz,game,7.49,4/20/15 00:00,,2206,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/348020/header.jpg?t=1484417824
348030,Trackday Manager,game,11.99,3/31/16 00:00,,288,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/348030/header.jpg?t=1465984358
348160,RUMP! - It's a Jump and Rump!,game,11.99,2/26/16 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/348160/header.jpg?t=1466415074
348180,Starship Traveller,game,4.99,3/11/15 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/348180/header.jpg?t=1479439313
348200,Nimble Writer,game,9.99,4/21/15 00:00,,189,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/348200/header.jpg?t=1453051168
348240,Gun Wings,game,3.99,12/8/15 00:00,,177,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/348240/header.jpg?t=1480869668
348250,Google Earth VR,game,0,11/16/16 00:00,,1063,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/348250/header.jpg?t=1480965692
348270,Social Justice Warriors,game,7.99,2/27/15 00:00,,,1,1,1,http://cdn.akamai.steamstatic.com/steam/apps/348270/header.jpg?t=1481997710
348280,ORBIT,game,6.99,9/30/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/348280/header.jpg?t=1447368636
348290,Hospital Manager,game,4.99,3/25/15 00:00,,145,1,1,0,http://cdn.akamai.steamstatic.com/steam/apps/348290/header.jpg?t=1478598091
348300,Chip's Challenge 2,game,4.99,5/28/15 00:00,,,1,0,0,http://cdn.akamai.steamstatic.com/steam/apps/348300/header.jpg?t=1447368642
